206.37612	0.11556
204.44737	0.11559
202.51862	0.11563
200.58987	0.11604
198.66112	0.11656
196.73237	0.11670
194.80362	0.11667
192.87487	0.11691
190.94613	0.11722
189.01738	0.11729
187.08863	0.11720
185.15988	0.11722
183.23113	0.11742
181.30238	0.11782
179.37363	0.11816
177.44488	0.11821
175.51614	0.11818
173.58739	0.11819
171.65864	0.11830
169.72989	0.11831
167.80114	0.11838
165.87239	0.11869
163.94364	0.11889
162.01489	0.11860
160.08615	0.11794
158.15740	0.11771
156.22865	0.11780
154.29990	0.11782
152.37115	0.11743
150.44240	0.11680
148.51365	0.11630
146.58490	0.11569
144.65616	0.11524
142.72741	0.11463
140.79866	0.11375
138.86991	0.11281
136.94116	0.11218
135.01241	0.11186
133.08366	0.11149
131.15491	0.11148
129.22617	0.11104
127.29742	0.11016
125.36867	0.10914
123.43992	0.10828
121.51117	0.10757
119.58242	0.10655
117.65367	0.10562
115.72492	0.10415
113.79618	0.10287
111.86743	0.10181
109.93868	0.10099
108.00993	0.10021
106.08118	0.09882
104.15243	0.09749
102.22368	0.09561
100.29493	0.09427
98.36619	0.09318
96.43744	0.09204
94.50869	0.09090
92.57994	0.08995
90.65119	0.08951
88.72244	0.08723
86.79369	0.08527
84.86494	0.08368
82.93620	0.08211
81.00745	0.08068
79.07870	0.07936
77.14995	0.07857
75.22120	0.07578
73.29245	0.07344
71.36370	0.07049
69.43495	0.06840
67.50621	0.06751
65.57746	0.06641
63.64871	0.06598
61.71996	0.06336
59.79121	0.06211
57.86246	0.05849
55.93371	0.05426
54.00496	0.05049
52.07622	0.04842
50.14747	0.04878
48.21872	0.04586
